episode_id,created_at,updated_at,tv_show_name,user_id,tv_show_id
6529614,2018-02-16 21:37:18,2018-02-16 21:37:18,Everything Sucks!,5449324,341282
6517939,2018-07-31 14:59:34,2018-07-31 14:59:34,Welcome to the Family (2018),5449324,341423
7178663,2019-05-17 21:40:41,2019-05-17 21:40:41,The Rain,5449324,341704
9779159,2023-07-08 10:40:37,2023-07-08 10:40:37,Skam France,5449324,341902
7598157,2022-06-26 21:39:02,2022-06-26 21:39:02,Miracle Workers,5449324,342818
6833340,2018-11-02 02:43:56,2018-11-02 02:43:56,The Boss Baby: Back in Business,5449324,342858
8272949,2021-06-08 22:30:50,2021-06-08 22:30:50,Special,5449324,342976
6564318,2018-04-18 15:34:32,2018-04-18 15:34:32,Lost in Space (2018),5449324,343253
7151262,2019-07-07 17:10:15,2019-07-07 17:10:15,Nailed It!,5449324,343290
6751101,2018-07-17 21:36:40,2018-07-17 21:36:40,Sacred Games,5449324,343435
6578093,2018-04-07 07:45:49,2018-04-07 07:45:49,Derren Brown: The Push,5449324,343656
6603588,2018-10-24 19:09:00,2018-10-24 19:09:00,Skam Germany,5449324,344566
6605072,2019-01-04 01:15:20,2019-01-04 01:15:20,My Brilliant Friend,5449324,344626
8154909,2022-06-02 21:46:53,2022-06-02 21:46:53,Bonding,5449324,344643
6863009,2018-10-25 22:19:17,2018-10-25 22:19:17,Lovleg,5449324,345242
7968847,2021-02-14 10:09:56,2021-02-14 10:09:56,The Haunting,5449324,345246
6809875,2019-03-09 11:40:05,2019-03-09 11:40:05,Vingt-cinq,5449324,345379
6641125,2018-06-20 08:57:14,2018-06-20 08:57:14,,5449324,345479
6644636,2018-04-18 23:17:30,2018-04-18 23:17:30,Vermin,5449324,345948
8477356,2022-01-09 22:15:48,2022-01-09 22:15:48,Pose,5449324,346026
6803229,2018-08-26 20:32:20,2018-08-26 20:32:20,Pêche Aubergine,5449324,346174
7330385,2019-12-22 05:00:24,2019-12-22 05:00:24,Elite,5449324,346328
6655511,2022-06-17 00:41:25,2022-06-17 00:41:25,November 13: Attack on Paris,5449324,346357
6662213,2018-10-20 15:53:32,2018-10-20 15:53:32,SKAM Austin,5449324,346371
7172080,2019-06-14 22:42:42,2019-06-14 22:42:42,Skam Spain,5449324,346465
6833043,2018-10-13 09:10:38,2018-10-13 09:10:38,Sharp Objects,5449324,346602
6664221,2018-05-13 12:29:49,2018-05-13 12:29:49,The Show (2018),5449324,346683
7234902,2019-06-24 20:36:21,2019-06-24 20:36:21,Aggretsuko,5449324,346744
6827550,2019-05-01 22:31:07,2019-05-01 22:31:07,Into the Dark,5449324,347115
6684234,2021-01-20 11:59:54,2021-01-20 11:59:54,Back Street Girls -GOKUDOLLS-,5449324,347160
7398209,2019-10-27 20:39:30,2019-10-27 20:39:30,The House of Flowers,5449324,347325
6687517,2018-12-25 22:18:00,2018-12-25 22:18:00,3Below: Tales of Arcadia,5449324,347512
6688790,2018-07-19 22:55:32,2018-07-19 22:55:32,Marion Seclin,5449324,347544
7142271,2019-07-03 21:26:57,2019-07-03 21:26:57,Jinn,5449324,347710
6718450,2018-06-09 23:06:55,2018-06-09 23:06:55,The Hollow (2018),5449324,347726
6784610,2019-04-10 19:26:14,2019-04-10 19:26:14,Explained,5449324,347903
7372848,2019-10-26 20:59:30,2019-10-26 20:59:30,Insatiable,5449324,348117
7832179,2020-11-07 12:54:08,2020-11-07 12:54:08,PEN15,5449324,348127
6869854,2019-06-22 21:34:30,2019-06-22 21:34:30,Super Drags,5449324,348357
6726601,2018-07-18 01:19:35,2018-07-18 01:19:35,World Cup 2018,5449324,348431
6734165,2022-06-02 01:25:26,2022-06-02 01:25:26,First Love: The Monster Between Us,5449324,348744
6736208,2018-07-01 19:00:31,2018-07-01 19:00:31,Cooking on High,5449324,348774
6800831,2018-09-05 21:31:46,2018-09-05 21:31:46,Paradise PD,5449324,348922
6880370,2018-10-28 14:33:28,2018-10-28 14:33:28,Legacies,5449324,349309
6733508,2018-11-21 13:38:43,2018-11-21 13:38:43,Bodyguard (2018),5449324,349310
6858970,2018-10-31 02:52:17,2018-10-31 02:52:17,Charmed (2018),5449324,349317
6830721,2019-07-17 13:59:49,2019-07-17 13:59:49,Hilda,5449324,349643
6786643,2019-02-25 22:44:34,2019-02-25 22:44:34,The Purge,5449324,349661
8324517,2021-04-18 11:27:24,2021-04-18 11:27:24,Peepoodo,5449324,350191
7154019,2019-08-06 21:14:40,2019-08-06 21:14:40,Cupcake & Dino - General Services,5449324,350225
6773961,2018-07-28 12:24:56,2018-07-28 12:24:56,,5449324,350392
6775602,2018-09-30 18:20:58,2018-09-30 18:20:58,Maniac (2018),5449324,350864
7465685,2019-11-30 09:30:55,2019-11-30 09:30:55,Nailed It! Holiday!,5449324,350879
7406701,2019-12-21 14:00:48,2019-12-21 14:00:48,Magic for Humans,5449324,350907
6782406,2018-11-02 03:25:18,2018-11-02 03:25:18,Tell Me a Story (US),5449324,351134
7308232,2020-10-27 17:35:55,2020-10-27 17:35:55,Dirty John,5449324,351254
6792763,2019-01-14 19:18:20,2019-01-14 19:18:20,Good Trouble,5449324,351504
7398203,2019-10-30 00:31:03,2019-10-30 00:31:03,Baby,5449324,351911
8814924,2021-11-22 01:39:24,2021-11-22 01:39:24,HP,5449324,351956
6904306,2018-12-20 23:49:24,2018-12-20 23:49:24,Mom or Dad,5449324,352132
6896599,2018-12-25 21:54:17,2018-12-25 21:54:17,Perfume (2018),5449324,352150
8064491,2021-05-17 00:45:49,2021-05-17 00:45:49,A Teacher,5449324,352440
7649387,2020-04-03 15:58:25,2020-04-03 15:58:25,Groom,5449324,352572
6835471,2019-02-24 17:08:54,2019-02-24 17:08:54,Mike,5449324,352777
8286721,2021-06-24 19:26:01,2021-06-24 19:26:01,Interns,5449324,352781
6869609,2018-11-18 13:47:28,2018-11-18 13:47:28,Larva Island,5449324,353351
6847131,2019-06-26 19:49:18,2019-06-26 19:49:18,High Seas,5449324,353568
6851548,2019-01-02 01:57:33,2019-01-02 01:57:33,Deadly Class,5449324,353717
6894457,2019-02-19 22:08:32,2019-02-19 22:08:32,The Umbrella Academy,5449324,353764
6938251,2019-03-13 21:26:54,2019-03-13 21:26:54,Always a Witch,5449324,354019
7484755,2022-08-20 21:10:17,2022-08-20 21:10:17,AJ and the Queen,5449324,354305
8439477,2021-07-04 20:48:22,2021-07-04 20:48:22,The A List,5449324,354323
8912266,2022-01-02 05:34:42,2022-01-02 05:34:42,The Hook Up Plan,5449324,354556
7357195,2019-11-28 11:54:05,2019-11-28 11:54:05,Daybreak (2019),5449324,354735
6944781,2021-05-16 01:03:19,2021-05-16 01:03:19,The Act,5449324,354765
6884313,2018-11-02 02:42:56,2018-11-02 02:42:56,Don't Watch This,5449324,354780
6900027,2019-01-13 21:54:16,2019-01-13 21:54:16,The Dead Girls Detective Agency,5449324,355312
6920965,2019-01-14 20:48:02,2019-01-14 20:48:02,Fam,5449324,356093
9882281,2023-11-04 02:06:15,2024-02-02 23:39:07,Sex Education,5449324,356317
6952438,2018-12-24 12:06:16,2018-12-24 12:06:16,Big Head,5449324,356399
9120880,2022-06-06 03:53:17,2022-06-06 03:53:17,Russian Doll,5449324,356640
6940423,2018-12-15 11:00:21,2018-12-15 11:00:21,Roger and his humans,5449324,356728
7069825,2021-05-19 23:16:43,2021-05-19 23:16:43,"Love, Death & Robots",5449324,357888
7056485,2020-08-16 09:31:30,2020-08-16 09:31:30,What We Do in the Shadows,5449324,358211
7052274,2019-05-03 21:32:51,2019-05-03 21:32:51,Pretty Little Liars: The Perfectionists,5449324,358590
7119459,2019-04-16 22:00:10,2019-04-16 22:00:10,Quicksand,5449324,358977
7025383,2019-08-15 02:07:33,2019-08-15 02:07:33,Osmosis (2019),5449324,359238
7045183,2019-08-22 23:24:23,2019-08-22 23:24:23,Good Omens,5449324,359569
7054280,2019-04-18 22:15:45,2019-04-18 22:15:45,The Order,5449324,359675
7057082,2019-03-02 21:39:37,2019-03-02 21:39:37,Riccanza World,5449324,360188
11560129,2022-02-28 21:45:16,2026-06-03 19:34:19,Euphoria (US),5449324,360261
7064227,2020-01-22 19:33:10,2020-01-22 19:33:10,Ares,5449324,360354
7094256,2019-09-01 17:21:24,2019-09-01 17:21:24,No Good Nick,5449324,360627
7082952,2019-05-08 23:14:02,2019-05-08 23:14:02,Chernobyl,5449324,360893
7798088,2020-10-27 17:37:50,2020-10-27 17:37:50,How to Sell Drugs Online (Fast),5449324,361034
7110048,2019-04-14 20:06:45,2019-04-14 20:06:45,Huge in France,5449324,361276
7749078,2020-08-16 10:04:59,2020-08-16 10:04:59,The Politician,5449324,361411
7104149,2019-06-22 20:33:15,2019-06-22 20:33:15,The Society,5449324,361558
7372590,2019-11-01 23:16:51,2019-11-01 23:16:51,The Morning Show,5449324,361563
9238379,2021-08-28 11:34:46,2025-05-03 09:01:23,See,5449324,361565
7984092,2022-06-23 18:51:45,2022-06-23 18:51:45,Dickinson,5449324,361566
7104545,2019-11-02 01:13:36,2019-11-02 01:13:36,Mythomaniac,5449324,361569
7480295,2020-02-07 19:28:47,2020-02-07 19:28:47,Locke & Key,5449324,361594
7752861,2020-10-27 17:36:13,2020-10-27 17:36:13,Curon,5449324,361739
9452289,2022-12-23 22:12:28,2022-12-23 22:12:28,Dead to Me,5449324,361857
7359131,2020-04-15 19:44:05,2020-04-15 19:44:05,Home Before Dark,5449324,362004
7184784,2019-06-21 16:06:04,2019-06-21 16:06:04,It's Bruno!,5449324,362578
7428555,2019-12-23 20:37:36,2019-12-23 20:37:36,The Witcher,5449324,362696
7163696,2020-05-20 19:00:52,2020-05-20 19:00:52,Flinch,5449324,362788
7501870,2020-03-09 12:53:39,2020-03-09 12:53:39,Mythic Quest,5449324,362829
7204067,2019-07-18 22:46:43,2019-07-18 22:46:43,Florida Girls,5449324,363682
7208612,2019-06-08 22:10:26,2019-06-08 22:10:26,Mouche,5449324,364009
7888115,2020-10-27 17:34:49,2020-10-27 17:34:49,Trinkets,5449324,364082
9363298,2022-12-22 23:40:39,2022-12-22 23:40:39,Emily in Paris,5449324,364439
8660069,2021-11-11 19:37:14,2021-11-11 19:37:14,Family Business (2019),5449324,364468
7820660,2020-12-17 22:06:29,2020-12-17 22:06:29,Ratched,5449324,364870
8470764,2022-02-13 22:43:08,2022-02-13 22:43:08,Why Women Kill,5449324,365069
7351595,2019-09-19 15:31:37,2019-09-19 15:31:37,Marianne,5449324,365442
7243504,2024-11-15 20:37:10,2024-11-23 14:16:41,KAOS,5449324,365700
7262047,2019-07-03 17:59:47,2019-07-03 17:59:47,Greg Guillotin: Worst Trainee Ever,5449324,365972
7429167,2020-03-09 13:19:00,2020-03-09 13:19:00,Snoopy in Space,5449324,367015
7288509,2020-10-26 11:23:34,2020-10-26 11:23:34,Unbelievable,5449324,367030
8854810,2023-01-01 11:23:56,2023-01-01 11:23:56,Dollface,5449324,367553
7434629,2020-05-10 13:04:37,2020-05-10 13:04:37,Diary of a Future President,5449324,368111
7548223,2020-04-08 12:54:14,2020-04-08 12:54:14,Amazing Stories (2020),5449324,368120
7548412,2020-05-21 21:41:04,2020-05-21 21:41:04,Defending Jacob,5449324,368122
7492550,2020-01-26 22:27:30,2020-01-26 22:27:30,Little America,5449324,368123
7462410,2020-01-26 21:37:22,2020-01-26 21:37:22,Servant,5449324,368126
8993536,2022-06-16 02:54:47,2022-06-16 02:54:47,"Love, Victor",5449324,368188
7330252,2022-06-08 03:47:49,2022-06-08 03:47:49,Living with Yourself,5449324,368523
7659344,2020-05-21 21:40:24,2020-05-21 21:40:24,Into the Night,5449324,369076
7363282,2019-12-30 13:46:51,2019-12-30 13:46:51,,5449324,369097
8294848,2021-05-23 13:46:37,2021-05-23 13:46:37,Mental (2019),5449324,369209
11148227,2021-10-28 20:47:45,2026-02-19 06:46:06,Stalk,5449324,369213
7719713,2020-05-21 21:39:55,2020-05-21 21:39:55,Ghostwriter (2019),5449324,369490
7658074,2020-04-20 23:20:04,2020-04-20 23:20:04,The Circle France,5449324,369955
7410388,2019-11-10 12:10:56,2019-11-10 12:10:56,Nailed It! France,5449324,370082
7375517,2019-11-10 14:30:31,2019-11-10 14:30:31,War of the Worlds (2019),5449324,370139
8219833,2021-05-05 22:14:06,2021-05-05 22:14:06,The Mosquito Coast,5449324,370360
9020907,2022-06-07 20:18:32,2022-06-07 20:18:32,Burning Love (FR),5449324,371079
8454962,2021-07-25 15:31:30,2021-07-25 15:31:30,Mortel,5449324,371258
7434710,2020-12-17 22:08:04,2020-12-17 22:08:04,I May Destroy You,5449324,371798
7486464,2022-03-13 14:42:57,2022-03-13 14:42:57,Normal People,5449324,371806
8038204,2020-11-30 22:24:50,2020-11-30 22:24:50,Dash & Lily,5449324,371940
8201831,2025-09-11 19:36:09,2025-09-11 19:36:09,Inventing Anna,5449324,371944
10592768,2025-02-03 01:40:15,2025-03-26 06:53:43,Severance,5449324,371980
7458644,2019-12-20 19:42:28,2019-12-20 19:42:28,Don't F**k with Cats: Hunting an Internet Killer,5449324,372566
7524133,2020-02-27 21:29:52,2020-02-27 21:29:52,The Stranger,5449324,374977
7536131,2022-09-02 16:17:43,2022-09-02 16:17:43,Landscapers,5449324,375516
7538178,2020-07-02 20:29:18,2020-07-02 20:29:18,True Story With,5449324,375575
9172787,2022-09-02 11:35:37,2022-09-02 11:35:37,Trying,5449324,375903
8421454,2021-08-28 17:04:16,2021-08-28 17:04:16,Lupin,5449324,375921
7550563,2020-02-29 21:30:45,2020-02-29 21:30:45,I Am Not Okay With This,5449324,375998
11167781,2025-01-16 18:30:54,2025-10-20 23:20:01,Alice in Borderland (2020),5449324,376472
7627830,2025-04-07 21:43:55,2025-04-08 20:38:18,Vampires (2020),5449324,377240
7635066,2022-06-22 21:19:38,2022-06-22 21:19:38,The Midnight Gospel,5449324,378553
9732510,2022-08-25 07:52:21,2025-03-08 21:44:34,Never Have I Ever,5449324,378746
8012650,2021-04-10 23:00:36,2021-04-10 23:00:36,It's a Sin,5449324,378994
9850677,2023-07-17 19:39:44,2023-07-17 19:39:44,Too Hot to Handle,5449324,379962
8674602,2022-02-24 21:45:06,2022-02-24 21:45:06,One of Us Is Lying,5449324,380210
7750022,2020-06-07 19:57:23,2020-06-07 19:57:23,Control Z,5449324,380850
8149183,2021-04-21 23:27:10,2021-04-21 23:27:10,Behind Her Eyes,5449324,380991
8457892,2021-12-09 00:02:02,2021-12-09 00:02:02,Genera+ion,5449324,381493
10693524,2022-12-05 01:15:09,2024-12-10 12:09:56,American Horror Stories,5449324,382187
8418877,2023-09-01 01:39:24,2023-09-01 01:39:24,Mixte,5449324,382571
11126295,2021-11-19 22:23:35,2025-07-10 23:25:43,Squid Game,5449324,383275
9575554,2023-01-29 15:27:10,2023-01-29 15:27:10,,5449324,383784
9568024,2023-08-24 20:09:22,2024-01-21 14:40:43,The Afterparty,5449324,384495
9465210,2022-12-19 03:24:13,2022-12-19 03:24:13,3615 Monique,5449324,385371
7852936,2020-08-19 20:41:01,2020-08-19 20:41:01,Teenage Bounty Hunters,5449324,385713
8202113,2021-04-10 17:20:10,2021-04-10 17:20:10,The One (2021),5449324,387054
8005111,2021-01-21 19:58:56,2025-01-30 14:44:41,The Queen's Gambit,5449324,387115
11309541,2022-11-12 16:30:21,2026-01-26 05:56:03,Monster (2022),5449324,389492
9115516,2022-06-16 21:41:38,2022-06-16 21:41:38,Rhythm + Flow France,5449324,390403
10855739,2024-07-09 01:07:38,2025-04-13 03:22:42,The White Lotus,5449324,390430
9216458,2022-06-16 20:48:04,2022-06-16 20:48:04,Maldivas,5449324,391367
9050504,2022-09-03 10:08:54,2022-09-03 10:08:54,Dirty Lines,5449324,391440
9079731,2022-05-13 22:49:01,2022-05-13 22:49:01,Welcome to Eden,5449324,393110
8406076,2021-08-29 16:13:00,2021-08-29 16:13:00,Mr. Corman,5449324,393156
8841798,2021-11-26 21:07:07,2021-11-26 21:07:07,Tear Along the Dotted Line,5449324,394680
10493595,2023-08-04 20:19:37,2024-10-29 02:48:30,Heartstopper,5449324,395494
10439902,2022-12-01 14:54:33,2025-03-08 16:08:58,Heartbreak High (2022),5449324,396115
8181823,2021-06-22 20:39:13,2021-06-22 20:39:13,Physical,5449324,396346
8800992,2021-11-20 21:36:10,2021-11-20 21:36:10,Dr. Brain,5449324,396362
9195384,2022-07-27 15:50:54,2022-07-27 15:50:54,"Boo, Bitch",5449324,396374
8188486,2021-02-18 18:37:52,2021-02-18 18:37:52,,5449324,396458
9190162,2026-03-26 01:45:08,2026-03-26 05:12:35,The Summer I Turned Pretty,5449324,396505
11100621,2022-11-25 19:21:58,2025-09-23 05:24:07,Wednesday,5449324,397060
8842218,2021-11-20 05:51:02,2021-11-20 05:51:02,Christmas Flow,5449324,398369
9320023,2023-08-20 22:59:47,2023-08-20 22:59:47,"Miskina, Poor Thing",5449324,399625
9506116,2022-12-01 23:26:58,2025-03-08 21:13:32,Young Royals,5449324,399833
9051423,2022-08-24 04:34:43,2022-08-24 04:34:43,Only Murders in the Building,5449324,399959
8322953,2021-05-01 15:16:00,2021-05-01 15:16:00,Sex!fy,5449324,399966
11091429,2023-11-04 03:03:43,2025-04-29 09:06:02,LOL: Last One Laughing - France,5449324,400292
8596250,2022-08-04 01:24:16,2022-08-04 01:24:16,Open Your Eyes,5449324,400424
8342240,2025-05-06 01:26:14,2025-07-10 23:25:45,Asterix & Obelix: The Big Fight,5449324,400716
9142157,2022-06-04 23:24:36,2022-06-04 23:24:36,Insiders (2021),5449324,401154
9438317,2022-12-18 21:03:41,2022-12-18 21:03:41,Love Never Lies,5449324,401155
9149447,2022-08-07 01:38:44,2022-08-07 01:38:44,Uncoupled,5449324,402799
8516567,2021-11-26 01:44:27,2021-11-26 01:44:27,Generation 56k,5449324,403584
10199360,2025-04-12 23:54:04,2025-09-06 19:08:53,The Big Door Prize,5449324,403752
8604552,2022-08-06 05:31:00,2022-08-06 05:31:00,DROP (2021),5449324,405555
8854103,2023-07-26 06:11:51,2023-07-26 06:11:51,The Idol (2023),5449324,405882
10312338,2022-06-22 12:00:25,2024-02-29 06:27:43,AlRawabi School for Girls,5449324,407227
8646564,2022-03-29 08:25:32,2022-03-29 08:25:32,Standing Up (2022),5449324,409461
9022572,2022-06-23 05:20:31,2022-06-23 05:20:31,An Astrological Guide for Broken Hearts,5449324,410984
8785482,2022-01-12 05:06:43,2022-01-12 05:06:43,VTC,5449324,411312
8841435,2022-01-21 12:15:39,2022-01-21 12:15:39,Fraggle Rock: Back to the Rock,5449324,412536
11195792,2023-08-25 22:09:39,2025-07-15 12:42:07,Drag Race France,5449324,412594
8923460,2025-01-30 14:44:50,2025-02-01 12:45:43,Cunk on Earth,5449324,414217
9304089,2022-11-25 23:58:09,2022-11-25 23:58:09,The Girls at the Back,5449324,414280
9229046,2022-07-26 21:26:00,2022-07-26 21:26:00,Queen (2022),5449324,416054
9017666,2025-03-09 01:24:34,2025-03-09 01:24:34,My Only 12%,5449324,416784
10410198,2025-03-20 14:04:53,2025-03-21 22:24:44,Baby Reindeer,5449324,417223
9107925,2022-08-13 16:57:32,2022-08-13 16:57:32,Loot,5449324,417559
9125893,2022-05-11 21:02:31,2022-05-11 21:02:31,The 7 Lives of Lea,5449324,417943
9065227,2023-06-24 22:51:10,2023-06-24 22:51:10,Chair tendre,5449324,418015
10709550,2023-05-04 19:10:22,2025-01-11 02:14:13,Bad Sisters,5449324,418182
10933083,2025-08-04 19:57:05,2025-08-04 19:57:05,Chief of War,5449324,418633
9448187,2023-08-29 00:24:55,2023-08-29 00:24:55,Mask Girl,5449324,419370
9150795,2022-07-31 12:10:58,2022-07-31 12:10:58,DI4RIES,5449324,419523
10252338,2026-01-01 01:52:44,2026-01-05 14:30:51,Drag Race Belgium,5449324,419549
9168037,2022-08-05 00:52:06,2022-08-05 00:52:06,Endless Night,5449324,420180
11002455,2022-06-06 01:07:14,2025-03-20 14:04:53,A Very Ordinary World,5449324,420427
9179697,2022-12-26 21:14:14,2022-12-26 21:14:14,Smiley,5449324,420450
9321076,2022-11-25 19:22:29,2022-11-25 19:22:29,Fakes (2022),5449324,421142
9229032,2022-08-01 18:48:51,2022-08-01 18:48:51,The Most Hated Man on the Internet,5449324,421574
9331244,2022-09-02 21:18:13,2022-09-02 21:18:13,Off the Hook (2022),5449324,423062
10512982,2024-08-08 11:50:59,2024-08-10 06:19:54,Land of Women,5449324,423244
9388155,2022-12-25 20:21:15,2022-12-25 20:21:15,The Mole (2022),5449324,423581
9423620,2022-12-29 04:39:49,2022-12-29 04:39:49,Nina and the Pig,5449324,426516
9973404,2025-03-08 23:00:24,2025-03-13 05:49:41,The Apothecary Diaries,5449324,431162
10504344,2023-12-03 21:00:36,2025-02-13 02:07:47,DÉTER,5449324,431642
9686782,2025-03-31 20:45:32,2025-03-31 20:45:32,The Perfect Couple,5449324,432782
10927894,2025-10-17 06:32:20,2025-11-03 07:06:34,Boots,5449324,434473
9860610,2026-03-20 18:02:40,2026-03-20 18:02:40,PLUR1BUS,5449324,436457
10057136,2024-01-29 03:41:19,2024-01-30 12:14:50,Everything Now,5449324,439232
10164900,2025-11-10 20:42:32,2025-11-15 01:45:41,Trouble Mum,5449324,442049
10927907,2025-07-18 10:06:58,2025-07-18 10:06:58,Too Much,5449324,443261
10819893,2025-04-14 07:45:01,2025-04-15 16:51:07,Your Friends & Neighbors,5449324,443433
10278902,2024-02-02 21:13:06,2024-02-03 01:27:56,Nudes (FR),5449324,444090
10445040,2024-11-24 23:33:55,2024-11-26 01:58:31,Don't Hate the Player,5449324,448191
11006117,2025-09-07 01:35:15,2025-09-10 06:39:39,Adolescence,5449324,452467
11448727,2024-10-12 14:11:28,2026-01-25 21:00:13,Loups garous,5449324,454234
10737887,2025-01-09 10:23:22,2025-01-09 16:48:21,A Night to Live,5449324,454966
11392075,2026-02-08 03:04:36,2026-03-08 04:38:06,The Beauty,5449324,455046
11309020,2025-09-10 06:39:39,2025-09-12 01:29:58,Dans de beaux draps,5449324,455644
11189006,2025-07-23 05:32:52,2025-08-30 22:42:49,Drag Race France: All Stars,5449324,456956
10924150,2025-09-07 01:35:11,2025-09-07 01:35:14,Shafted,5449324,457485
11549331,2026-05-15 23:29:48,2026-05-31 10:49:16,Cash Queens,5449324,457486
10879093,2025-02-23 00:09:44,2025-03-03 16:29:27,Le monde magique de Jérôme Commandeur,5449324,457623
11280683,2026-02-19 09:35:36,2026-02-20 05:41:50,Heated Rivalry,5449324,464461
11569155,2026-03-17 04:40:26,2026-03-17 06:10:46,The Laura Stern Case,5449324,468430
11446897,2025-11-10 21:35:51,2025-11-10 21:35:51,La Bataille : La Malédiction de L'île,5449324,470251
11447057,2025-11-20 15:46:19,2025-11-20 15:46:19,La Bataille : La Malédiction de l’Île,5449324,470254
11468191,2025-12-05 20:59:30,2025-12-05 23:14:36,LOL : In Real Life,5449324,470703
